runNumber,eventNumber,trackIndex,pdg,px,py,pz,x,y,z,time,maxTurn
-8093,326,9,-2212,-0.23468,-0.37232,-0.60958,0.0135023,-0.155266,0.981889,656,0
-8093,327,6,211,0.263138,0.0231759,-0.106192,-0.0202327,-0.155486,0.123081,655.999,0
-8093,327,7,-211,-0.161012,-0.316541,-0.334087,-0.0202327,-0.155486,0.123081,655.999,0
-8093,327,8,2212,0.418858,-0.0616423,-0.0991523,-0.0202327,-0.155486,0.123081,655.999,0
-8093,327,9,-2212,-0.486916,0.355007,0.539355,-0.0202327,-0.155486,0.123081,655.999,0
-8093,327,11,14,-0.021911,0.0179568,0.00922036,77.0422,73.4056,-45.6915,682.424,0
-8093,328,7,211,-0.280929,-0.0474151,0.120374,0.0526035,-0.154539,-0.308791,647.99,0
-8093,328,8,-211,0.206439,0.270592,0.482805,0.0526035,-0.154539,-0.308791,647.99,0
-8093,328,9,2212,-0.287106,-0.316519,-0.413011,0.0526035,-0.154539,-0.308791,647.99,0
-8093,328,10,-2212,0.395611,0.0933413,-0.190033,0.0526035,-0.154539,-0.308791,647.99,0
-8093,329,6,211,-0.212306,0.232288,-0.0737672,-0.00479338,-0.155589,0.575132,647.979,0
-8093,329,7,-211,-0.284968,-0.0857928,0.0109326,-0.00479338,-0.155589,0.575132,647.979,0
-8093,329,8,2212,0.0494711,-0.677187,-0.270415,-0.00479338,-0.155589,0.575132,647.979,0
-8093,329,9,-2212,0.481871,0.530692,0.333101,-0.00479338,-0.155589,0.575132,647.979,0
-8093,330,6,211,-0.296069,-0.169525,-0.619409,0.0227316,-0.155433,1.14361,656.021,0
-8093,330,7,-211,-0.160336,-0.154816,-0.0120422,0.0227316,-0.155433,1.14361,656.021,0
-8093,330,8,2212,0.141866,0.211666,0.511663,0.0227316,-0.155433,1.14361,656.021,0
-8093,330,9,-2212,0.348607,0.112675,0.120143,0.0227316,-0.155433,1.14361,656.021,0
-8093,331,6,211,0.317676,-0.163288,-0.00135434,0.0876558,-0.155079,-1.10759,655.979,0
-8093,331,7,-211,0.0128338,0.0202023,-0.117173,0.0876558,-0.155079,-1.10759,655.979,0
-8093,331,8,2212,0.274469,0.133226,-0.656869,0.0876558,-0.155079,-1.10759,655.979,0
-8093,331,9,-2212,-0.570911,0.00985923,0.775454,0.0876558,-0.155079,-1.10759,655.979,0
-8093,332,7,211,-0.190595,-0.0470596,0.319387,0.0134998,-0.15602,-0.423678,656.029,0
-8093,332,8,-211,0.0960952,0.0998492,-0.215982,0.0134998,-0.15602,-0.423678,656.029,0
-8093,332,9,2212,0.500819,-0.115689,0.548221,0.0134998,-0.15602,-0.423678,656.029,0
-8093,332,10,-2212,-0.372248,0.0628913,-0.651239,0.0134998,-0.15602,-0.423678,656.029,0
-8093,333,8,211,-0.0197176,-0.381152,0.506417,0.0125231,-0.155301,0.212787,655.994,0
-8093,333,9,-211,-0.161813,0.162503,-0.0377282,0.0125231,-0.155301,0.212787,655.994,0
-8093,333,10,2212,-0.0361234,0.559808,-0.182403,0.0125231,-0.155301,0.212787,655.994,0
-8093,333,11,-2212,0.251702,-0.341163,-0.285452,0.0125231,-0.155301,0.212787,655.994,0
-8093,334,6,211,0.126495,0.0191534,-0.0607569,0.0340749,-0.155139,-2.02657,664.055,0
-8093,334,7,-211,-0.251175,0.327168,-0.338877,0.0340749,-0.155139,-2.02657,664.055,0
-8093,334,8,2212,0.556524,-0.621879,0.187683,0.0340749,-0.155139,-2.02657,664.055,0
-8093,334,9,-2212,-0.397777,0.275557,0.212098,0.0340749,-0.155139,-2.02657,664.055,0
-8093,334,11,14,0.00696816,-0.00896187,-0.0275442,6.87486,81.0998,-58.9128,688.714,0
-8093,334,12,-11,-0.0332894,-0.00443875,0.00642227,6.84733,81.1526,-58.7925,1221.59,0
-8093,335,7,211,0.346635,-0.0216229,0.282616,-0.0244528,-0.154581,-0.253352,656.108,0
-8093,335,9,2212,-0.078434,0.559428,0.0486457,-0.0244528,-0.154581,-0.253352,656.108,0
-8093,335,10,-2212,-0.246409,-0.553063,-0.571577,-0.0244528,-0.154581,-0.253352,656.108,0
-8093,336,7,211,-0.169791,-0.0938561,-0.488624,-0.047391,-0.155149,0.68916,663.98,0
-8093,336,8,-211,0.460879,0.0678216,0.0681846,-0.047391,-0.155149,0.68916,663.98,0
-8093,336,9,2212,-0.269828,-0.171488,-0.0537209,-0.047391,-0.155149,0.68916,663.98,0
-8093,336,10,-2212,0.0128077,0.197523,0.473413,-0.047391,-0.155149,0.68916,663.98,0
-8093,337,6,211,0.227302,0.352506,0.361974,0.0537247,-0.154675,0.726235,655.977,0
-8093,337,7,-211,-0.0252992,0.278748,0.0303163,0.0537247,-0.154675,0.726235,655.977,0
-8093,337,8,2212,-0.237637,-0.407658,0.211769,0.0537247,-0.154675,0.726235,655.977,0
-8093,337,9,-2212,0.0697023,-0.223596,-0.60402,0.0537247,-0.154675,0.726235,655.977,0
-8093,338,6,211,-0.560401,-0.210468,0.238445,0.0889597,-0.154108,1.06431,664.008,0
-8093,338,7,-211,0.186539,0.330247,-0.293294,0.0889597,-0.154108,1.06431,664.008,0
-8093,338,9,-2212,0.277307,-0.146473,0.00493921,0.0889597,-0.154108,1.06431,664.008,0
-8093,338,15,13,0.241429,0.205605,-0.261773,35.8985,39.8568,-40.4721,666.378,0
-8093,339,7,211,-0.313402,-0.0750116,0.135003,-0.00297708,-0.154712,0.804134,647.951,0
-8093,339,8,-211,-0.358159,-0.313823,0.28568,-0.00297708,-0.154712,0.804134,647.951,0
-8093,339,9,2212,0.615257,0.169294,-0.276951,-0.00297708,-0.154712,0.804134,647.951,0
-8093,339,10,-2212,0.0905319,0.220897,-0.140207,-0.00297708,-0.154712,0.804134,647.951,0
-8093,340,6,211,0.19235,-0.0432181,0.0380708,0.0508713,-0.154762,-0.343912,648.021,0
-8093,340,7,-211,-0.229261,0.42764,0.161023,0.0508713,-0.154762,-0.343912,648.021,0
-8093,340,8,2212,0.278244,0.410769,-0.171157,0.0508713,-0.154762,-0.343912,648.021,0
-8093,340,9,-2212,-0.207267,-0.79519,-0.0250312,0.0508713,-0.154762,-0.343912,648.021,0
-8093,341,7,211,-0.148373,-0.00275697,-0.0388323,0.0126365,-0.154481,0.873385,655.951,0
-8093,341,8,-211,-0.478509,-0.167795,-0.239902,0.0126365,-0.154481,0.873385,655.951,0
-8093,341,9,2212,0.816238,0.0833804,0.479229,0.0126365,-0.154481,0.873385,655.951,0
-8093,341,10,-2212,-0.155288,0.0871715,-0.202571,0.0126365,-0.154481,0.873385,655.951,0
-8093,341,12,14,-0.00573776,-0.0147213,-0.0252569,-38.3864,-77.1114,-26.5885,667.421,0
-8093,341,16,13,-0.292648,-0.0829733,-0.132984,-14.4493,-4.49761,-6.30557,656.526,0
-8093,342,6,211,0.47275,-0.0892309,0.369512,0.036988,-0.154396,-0.640309,656.049,0
-8093,342,7,-211,0.11214,0.0497944,-0.16751,0.036988,-0.154396,-0.640309,656.049,0
-8093,342,8,2212,-0.389495,0.380316,-0.464626,0.036988,-0.154396,-0.640309,656.049,0
-8093,342,9,-2212,-0.161329,-0.34088,0.260569,0.036988,-0.154396,-0.640309,656.049,0
-8093,343,6,211,0.110692,0.370356,-0.07976,-0.0114066,-0.155636,-0.092629,655.962,0
-8093,343,7,-211,0.276044,-0.0773547,0.115619,-0.0114066,-0.155636,-0.092629,655.962,0
-8093,343,8,2212,-0.740723,-0.479537,0.126558,-0.0114066,-0.155636,-0.092629,655.962,0
-8093,343,9,-2212,0.388056,0.186536,-0.16334,-0.0114066,-0.155636,-0.092629,655.962,0
-8093,344,6,211,-0.205194,0.143719,-0.42748,0.0185937,-0.155149,-0.3678,655.993,0
-8093,344,7,-211,0.325654,-0.272079,0.38314,0.0185937,-0.155149,-0.3678,655.993,0
-8093,344,8,2212,-0.0498408,-0.154889,-0.220583,0.0185937,-0.155149,-0.3678,655.993,0
-8093,344,9,-2212,-0.0365576,0.283249,0.26472,0.0185937,-0.155149,-0.3678,655.993,0
-8093,345,6,211,0.0662191,0.348752,0.106139,0.0409848,-0.155228,-1.10248,656.001,0
-8093,345,7,-211,0.291786,0.216999,-0.112512,0.0409848,-0.155228,-1.10248,656.001,0
-8093,345,8,2212,0.102259,0.154997,-0.29903,0.0409848,-0.155228,-1.10248,656.001,0
-8093,345,9,-2212,-0.426196,-0.720748,0.303548,0.0409848,-0.155228,-1.10248,656.001,0
-8093,346,6,211,0.205885,0.340683,-0.650719,0.00523703,-0.155363,1.74206,655.982,0
-8093,346,7,-211,0.109802,0.143551,0.0154394,0.00523703,-0.155363,1.74206,655.982,0
-8093,346,8,2212,-0.0383993,-0.395325,0.370185,0.00523703,-0.155363,1.74206,655.982,0
-8093,346,9,-2212,-0.243221,-0.088909,0.264343,0.00523703,-0.155363,1.74206,655.982,0
-8093,347,6,211,0.0761706,0.351291,-0.0169803,-0.00287906,-0.154578,0.648372,664.012,0
-8093,347,7,-211,0.578023,-0.150325,0.270146,-0.00287906,-0.154578,0.648372,664.012,0
-8093,347,8,2212,-0.109975,-0.138776,-0.141425,-0.00287906,-0.154578,0.648372,664.012,0
-8093,347,9,-2212,-0.510153,-0.0621898,-0.111136,-0.00287906,-0.154578,0.648372,664.012,0
-8093,348,6,211,0.570212,-0.362521,-0.38563,0.01094,-0.155328,0.613593,647.991,0
-8093,348,7,-211,0.00652153,0.108756,-0.0820922,0.01094,-0.155328,0.613593,647.991,0
-8093,348,8,2212,-0.407221,-0.02737,0.0128568,0.01094,-0.155328,0.613593,647.991,0
-8093,348,9,-2212,-0.135445,0.281135,0.454607,0.01094,-0.155328,0.613593,647.991,0
-8093,349,6,211,0.41934,-0.20538,0.0340225,-0.0228447,-0.154282,-0.808774,655.943,0
-8093,349,7,-211,-0.0458894,0.160956,-0.344631,-0.0228447,-0.154282,-0.808774,655.943,0
-8093,349,8,2212,-0.234124,-0.0790788,-0.360853,-0.0228447,-0.154282,-0.808774,655.943,0
-8093,350,6,211,0.109716,-0.253348,0.00877642,0.105481,-0.154191,1.38845,647.982,0
-8093,350,7,-211,0.0787595,0.00193287,0.0308908,0.105481,-0.154191,1.38845,647.982,0
-8093,350,8,2212,-0.0981005,-0.772378,-0.156845,0.105481,-0.154191,1.38845,647.982,0
-8093,350,9,-2212,-0.0563111,1.02379,0.117631,0.105481,-0.154191,1.38845,647.982,0
-8093,351,6,211,0.3337,0.12247,0.453882,0.0778665,-0.15499,0.507499,648.077,0
-8093,351,7,-211,-0.162664,0.160047,-0.376879,0.0778665,-0.15499,0.507499,648.077,0
-8093,351,8,2212,-0.0321144,-0.497348,-0.140196,0.0778665,-0.15499,0.507499,648.077,0
-8093,351,9,-2212,-0.104853,0.214831,0.0613747,0.0778665,-0.15499,0.507499,648.077,0
-8093,352,6,211,-0.160572,0.472733,0.228481,0.0442625,-0.155052,0.0621079,656.029,0
-8093,352,7,-211,-0.0781026,-0.181668,0.339845,0.0442625,-0.155052,0.0621079,656.029,0
-8093,352,8,2212,0.404064,-0.304084,-0.454659,0.0442625,-0.155052,0.0621079,656.029,0
-8093,352,9,-2212,-0.131322,0.013018,-0.115826,0.0442625,-0.155052,0.0621079,656.029,0
-8093,353,7,211,0.024016,0.151772,0.045682,-0.00473185,-0.153989,0.188688,648.039,0
-8093,353,8,-211,-0.501587,0.168551,0.0621708,-0.00473185,-0.153989,0.188688,648.039,0
-8093,353,9,2212,0.258859,0.119052,0.505715,-0.00473185,-0.153989,0.188688,648.039,0
-8093,353,10,-2212,0.25278,-0.439375,-0.613796,-0.00473185,-0.153989,0.188688,648.039,0
-8093,354,7,211,0.28065,0.0154509,-0.246149,0.0610037,-0.155281,-0.68473,663.995,0
-8093,354,8,-211,-0.238102,0.446943,0.0332,0.0610037,-0.155281,-0.68473,663.995,0
-8093,354,9,2212,0.132172,-0.136809,0.561863,0.0610037,-0.155281,-0.68473,663.995,0
-8093,354,10,-2212,-0.140648,-0.325581,-0.34952,0.0610037,-0.155281,-0.68473,663.995,0
-8093,355,6,211,-0.0601529,0.247929,-0.221786,-0.00839728,-0.155446,0.743311,656.067,0
-8093,355,7,-211,0.326481,-0.324501,-0.26882,-0.00839728,-0.155446,0.743311,656.067,0
-8093,355,8,2212,-0.529737,-0.210112,0.212034,-0.00839728,-0.155446,0.743311,656.067,0
-8093,355,9,-2212,0.297476,0.286684,0.278262,-0.00839728,-0.155446,0.743311,656.067,0
-8093,356,6,211,0.188215,0.0505195,-0.317992,0.0275233,-0.154856,-0.860946,648.03,0
-8093,356,7,-211,-0.231851,-0.419164,-0.0177596,0.0275233,-0.154856,-0.860946,648.03,0
-8093,356,8,2212,-0.0518523,-0.323057,0.0653642,0.0275233,-0.154856,-0.860946,648.03,0
-8093,356,9,-2212,0.129555,0.691702,0.271108,0.0275233,-0.154856,-0.860946,648.03,0
-8093,357,6,211,-0.221935,-0.288005,-0.0598757,-0.0272201,-0.15417,0.518581,648.019,0
-8093,357,8,2212,0.160663,-0.167057,0.196011,-0.0272201,-0.15417,0.518581,648.019,0
-8093,357,9,-2212,0.0650192,0.391179,0.434369,-0.0272201,-0.15417,0.518581,648.019,0
-8093,358,6,211,-0.0792987,0.118034,0.121484,0.0183034,-0.154641,1.37956,655.994,0
-8093,358,7,-211,-0.23994,0.100851,0.486974,0.0183034,-0.154641,1.37956,655.994,0
-8093,358,8,2212,0.356655,-0.631322,-0.284366,0.0183034,-0.154641,1.37956,655.994,0
-8093,358,9,-2212,-0.00334716,0.412436,-0.324,0.0183034,-0.154641,1.37956,655.994,0
-8093,358,11,14,0.00940979,0.00984127,0.0264983,-85.1534,-21.2258,102.187,667.269,0
-8093,358,12,-11,0.026638,-0.0248776,-0.0326331,-85.1828,-21.2713,102.06,729.942,0
-8093,359,6,211,0.0182253,0.173185,-0.228254,0.0205666,-0.155626,-0.205701,664.037,0
-8093,359,7,-211,-0.140498,0.17199,0.500249,0.0205666,-0.155626,-0.205701,664.037,0
-8093,359,8,2212,-0.305275,0.00147584,0.214057,0.0205666,-0.155626,-0.205701,664.037,0
-8093,359,9,-2212,0.461615,-0.346651,-0.484306,0.0205666,-0.155626,-0.205701,664.037,0
-8093,360,7,211,-0.215193,-0.124288,0.178678,0.0332838,-0.155908,-1.45622,656.035,0
-8093,360,8,-211,-0.35326,0.13597,-0.149578,0.0332838,-0.155908,-1.45622,656.035,0
-8093,360,9,2212,0.569787,-0.561038,-0.114841,0.0332838,-0.155908,-1.45622,656.035,0
-8093,360,10,-2212,0.0327379,0.549355,0.0849617,0.0332838,-0.155908,-1.45622,656.035,0
-8093,361,6,211,-0.171582,-0.132194,-0.542561,0.0203665,-0.154353,-0.0275009,664.02,0
-8093,361,7,-211,-0.248297,-0.178634,0.0972392,0.0203665,-0.154353,-0.0275009,664.02,0
-8093,361,8,2212,0.341398,0.241999,-0.134469,0.0203665,-0.154353,-0.0275009,664.02,0
-8093,362,6,211,-0.0848237,-0.056501,0.156445,0.0039502,-0.155015,1.02164,647.963,0
-8093,362,7,-211,0.30401,0.122903,-0.0347036,0.0039502,-0.155015,1.02164,647.963,0
-8093,362,8,2212,-0.0933781,0.763545,0.144588,0.0039502,-0.155015,1.02164,647.963,0
-8093,362,9,-2212,-0.0917403,-0.829948,-0.266872,0.0039502,-0.155015,1.02164,647.963,0
-8093,362,11,14,0.024384,0.0100418,-0.0138613,22.7172,-64.2396,136.107,660.056,0
-8093,363,6,211,-0.254659,-0.239162,0.0271552,0.0324441,-0.154939,-2.4849,664.003,0
-8093,363,7,-211,-0.129959,0.201279,-0.201766,0.0324441,-0.154939,-2.4849,664.003,0
-8093,363,8,2212,0.822193,0.198501,-0.0755138,0.0324441,-0.154939,-2.4849,664.003,0
-8093,363,9,-2212,-0.414691,-0.19564,0.231027,0.0324441,-0.154939,-2.4849,664.003,0
-8093,364,6,211,0.0692038,0.379092,0.346986,-0.0721052,-0.154605,-0.929387,664.002,0
-8093,364,7,-211,-0.241295,-0.176273,-0.225903,-0.0721052,-0.154605,-0.929387,664.002,0
-8093,364,8,2212,0.18899,-0.371038,0.365283,-0.0721052,-0.154605,-0.929387,664.002,0
-8093,364,9,-2212,0.0171688,0.168219,-0.487534,-0.0721052,-0.154605,-0.929387,664.002,0
-8093,364,10,-13,-0.00745512,0.290025,0.300003,1.93953,30.7672,27.0833,665.448,0
-8093,364,11,14,-0.012748,0.0884183,0.0419995,1.93953,30.7672,27.0833,665.448,0
-8093,365,7,211,0.3138,0.0280918,-0.0301019,-0.0325795,-0.154947,2.09805,663.957,0
-8093,365,8,-211,-0.257676,-0.323072,-0.379722,-0.0325795,-0.154947,2.09805,663.957,0
-8093,365,9,2212,-0.342155,-0.184857,0.33237,-0.0325795,-0.154947,2.09805,663.957,0
-8093,365,10,-2212,0.320085,0.47983,0.0762743,-0.0325795,-0.154947,2.09805,663.957,0
-8093,366,6,211,-0.225229,0.392347,-0.372997,0.082194,-0.155129,-0.972811,655.985,0
-8093,366,7,-211,-0.0657694,0.289368,-0.0415622,0.082194,-0.155129,-0.972811,655.985,0
-8093,366,8,2212,0.0603793,-0.27213,-0.108046,0.082194,-0.155129,-0.972811,655.985,0
-8093,366,9,-2212,0.264689,-0.409585,0.522036,0.082194,-0.155129,-0.972811,655.985,0
-8093,367,6,211,-0.272018,-0.51688,-0.0751645,0.0189237,-0.15453,0.159364,647.954,0
-8093,367,7,-211,0.130532,0.116972,0.00435735,0.0189237,-0.15453,0.159364,647.954,0
-8093,367,8,2212,0.377153,-0.279605,-0.183711,0.0189237,-0.15453,0.159364,647.954,0
-8093,367,9,-2212,-0.201598,0.679514,0.253275,0.0189237,-0.15453,0.159364,647.954,0
-8093,368,6,211,0.385655,-0.0756506,0.0255907,-0.0256951,-0.154181,-0.942119,663.962,0
-8093,368,7,-211,-0.053322,0.0874322,0.0907918,-0.0256951,-0.154181,-0.942119,663.962,0
-8093,368,8,2212,-0.626114,0.580864,-0.319807,-0.0256951,-0.154181,-0.942119,663.962,0
-8093,368,9,-2212,0.327848,-0.592646,0.205588,-0.0256951,-0.154181,-0.942119,663.962,0
-8093,369,6,211,0.369593,-0.0518058,-0.505085,0.0344648,-0.154958,-0.0617374,663.99,0
-8093,369,7,-211,-0.35862,0.0496549,0.0375308,0.0344648,-0.154958,-0.0617374,663.99,0
-8093,369,8,2212,-0.071941,0.350359,0.201924,0.0344648,-0.154958,-0.0617374,663.99,0
-8093,369,9,-2212,0.0950354,-0.348208,0.265056,0.0344648,-0.154958,-0.0617374,663.99,0
-8093,370,7,211,0.357439,-0.167095,-0.546775,0.0139883,-0.154059,0.704591,647.974,0
-8093,370,8,-211,0.143037,0.0847677,-0.118015,0.0139883,-0.154059,0.704591,647.974,0
-8093,370,9,2212,-0.268485,0.333641,0.141107,0.0139883,-0.154059,0.704591,647.974,0
-8093,370,10,-2212,-0.197918,-0.251309,0.522415,0.0139883,-0.154059,0.704591,647.974,0
-8093,371,6,211,0.0747925,-0.213339,-0.479552,0.0408901,-0.155233,-0.359659,647.973,0
-8093,371,7,-211,0.153426,-0.112118,-0.128457,0.0408901,-0.155233,-0.359659,647.973,0
-8093,371,8,2212,-0.587264,0.0508071,0.104604,0.0408901,-0.155233,-0.359659,647.973,0
-8093,371,9,-2212,0.393112,0.274649,0.502398,0.0408901,-0.155233,-0.359659,647.973,0
-8093,372,6,211,0.0752427,0.471272,-0.356555,0.0463354,-0.153786,1.32814,655.985,0
-8093,372,7,-211,0.228854,-0.133125,0.0102846,0.0463354,-0.153786,1.32814,655.985,0
-8093,372,8,2212,0.0924269,-0.581686,0.308845,0.0463354,-0.153786,1.32814,655.985,0
-8093,372,9,-2212,-0.362458,0.243539,0.0376922,0.0463354,-0.153786,1.32814,655.985,0
-8093,373,6,211,-0.128794,0.299832,0.0473197,0.0171173,-0.154386,-0.653707,663.993,0
-8093,373,7,-211,0.393924,-0.265323,0.482529,0.0171173,-0.154386,-0.653707,663.993,0
-8093,373,8,2212,0.166379,0.0209686,-0.322991,0.0171173,-0.154386,-0.653707,663.993,0
-8093,373,9,-2212,-0.397443,-0.0554775,-0.206885,0.0171173,-0.154386,-0.653707,663.993,0
-8093,374,6,211,-0.513544,-0.251898,-0.128058,0.00514988,-0.154514,2.06531,655.905,0
-8093,374,7,-211,0.286786,0.166012,-0.0734003,0.00514988,-0.154514,2.06531,655.905,0
-8093,374,8,2212,0.412272,-0.287293,0.28905,0.00514988,-0.154514,2.06531,655.905,0
-8093,374,9,-2212,-0.151445,0.37318,-0.0873283,0.00514988,-0.154514,2.06531,655.905,0
-8093,375,6,211,-0.148749,0.233974,0.162702,0.0235458,-0.155314,0.594126,648.054,0
-8093,375,7,-211,0.118277,-0.660733,-0.0964868,0.0235458,-0.155314,0.594126,648.054,0
-8093,375,8,2212,0.253872,-0.0556169,-0.119923,0.0235458,-0.155314,0.594126,648.054,0
-8093,375,9,-2212,-0.189334,0.482376,0.0540845,0.0235458,-0.155314,0.594126,648.054,0
-8093,376,6,211,-0.136831,-0.23717,0.0403331,-0.0265921,-0.154775,0.703761,647.938,0
-8093,376,7,-211,0.316761,-0.0348133,-0.202177,-0.0265921,-0.154775,0.703761,647.938,0
-8093,376,8,2212,0.182788,0.463291,-0.502252,-0.0265921,-0.154775,0.703761,647.938,0
-8093,376,9,-2212,-0.328653,-0.191308,0.661899,-0.0265921,-0.154775,0.703761,647.938,0
-8093,377,6,211,-0.164449,0.191119,-0.426522,0.0133655,-0.154798,0.293823,648.033,0
-8093,377,7,-211,0.2836,-0.0892687,0.302726,0.0133655,-0.154798,0.293823,648.033,0
-8093,378,6,211,0.0118015,-0.0759766,0.161216,0.0239814,-0.154958,1.17012,663.992,0
-8093,378,7,-211,0.219003,0.725709,-0.141565,0.0239814,-0.154958,1.17012,663.992,0
-8093,378,9,-2212,-0.138257,-0.638033,-0.071301,0.0239814,-0.154958,1.17012,663.992,0
-8093,378,11,14,-0.0293453,0.00142797,-0.00493609,47.9259,-11.6071,134.894,684.023,0
-8093,379,7,211,0.142555,0.0490579,0.319205,0.0071789,-0.154553,-1.50651,647.984,0
-8093,379,8,-211,0.217125,-0.315497,0.14828,0.0071789,-0.154553,-1.50651,647.984,0
-8093,379,9,2212,-0.618593,-0.0155762,-0.561779,0.0071789,-0.154553,-1.50651,647.984,0
-8093,379,10,-2212,0.292981,0.282016,0.0964812,0.0071789,-0.154553,-1.50651,647.984,0
-8093,380,6,211,0.233695,-0.605281,0.0550839,0.00673716,-0.154336,-0.357368,656.031,0
-8093,380,7,-211,-0.317994,0.249781,0.116565,0.00673716,-0.154336,-0.357368,656.031,0
-8093,380,9,-2212,0.128237,0.422874,-0.0419572,0.00673716,-0.154336,-0.357368,656.031,0
-8093,381,6,211,0.0892461,-0.0677988,-0.185756,0.0906816,-0.153583,0.251447,647.917,0
-8093,381,7,-211,-0.108844,-0.250903,-0.11966,0.0906816,-0.153583,0.251447,647.917,0
-8093,381,8,2212,0.317513,0.879668,0.191671,0.0906816,-0.153583,0.251447,647.917,0
-8093,381,9,-2212,-0.283237,-0.550309,0.1439,0.0906816,-0.153583,0.251447,647.917,0
-8093,382,6,211,0.0967276,-0.280566,-0.173503,0.0372905,-0.155417,0.412104,656.01,0
-8093,382,7,-211,-0.125532,0.629321,0.0316197,0.0372905,-0.155417,0.412104,656.01,0
-8093,382,8,2212,0.346448,-0.384063,-0.0361046,0.0372905,-0.155417,0.412104,656.01,0
-8093,382,9,-2212,-0.283574,0.0353087,0.177688,0.0372905,-0.155417,0.412104,656.01,0
-8093,382,11,14,-0.0215751,0.0203192,-0.00303282,88.2152,-60.9096,-76.0015,687.741,0
-8093,383,6,211,-0.220757,0.10522,0.214267,0.0536182,-0.154567,0.0480815,647.979,0
-8093,383,7,-211,0.357041,-0.584785,0.0460654,0.0536182,-0.154567,0.0480815,647.979,0
-8093,383,8,2212,0.191738,0.273963,-0.290539,0.0536182,-0.154567,0.0480815,647.979,0
-8093,383,9,-2212,-0.293953,0.205602,0.0313543,0.0536182,-0.154567,0.0480815,647.979,0
-8093,384,8,211,0.0858499,0.384915,-0.00565528,0.0463762,-0.155758,0.671638,648.022,0
-8093,384,9,-211,-0.241672,0.28172,-0.0151189,0.0463762,-0.155758,0.671638,648.022,0
-8093,384,10,2212,0.588702,-0.292801,-0.227579,0.0463762,-0.155758,0.671638,648.022,0
-8093,384,11,-2212,-0.398839,-0.37389,0.246829,0.0463762,-0.155758,0.671638,648.022,0
-8093,385,6,211,0.505387,0.0498513,0.134964,0.0634712,-0.154832,0.283047,656.057,0
-8093,385,7,-211,-0.304909,0.209872,0.292668,0.0634712,-0.154832,0.283047,656.057,0
-8093,385,8,2212,-0.215175,-0.371594,-0.423187,0.0634712,-0.154832,0.283047,656.057,0
-8093,385,9,-2212,0.0487659,0.11187,-0.00462012,0.0634712,-0.154832,0.283047,656.057,0
-8093,386,7,211,-0.26156,0.292824,0.571191,0.030833,-0.155615,-1.75961,663.979,0
-8093,386,8,-211,-0.10077,0.102364,-0.0643244,0.030833,-0.155615,-1.75961,663.979,0
-8093,386,9,2212,0.140587,-0.578277,-0.121762,0.030833,-0.155615,-1.75961,663.979,0
-8093,386,10,-2212,0.255795,0.183102,-0.384766,0.030833,-0.155615,-1.75961,663.979,0
-8093,387,6,211,-0.0912106,-0.04248,-0.195709,0.0269489,-0.154632,0.325037,656.022,0
-8093,387,7,-211,-0.241592,-0.105399,0.607231,0.0269489,-0.154632,0.325037,656.022,0
-8093,387,8,2212,0.278981,0.00889741,0.238012,0.0269489,-0.154632,0.325037,656.022,0
-8093,387,9,-2212,0.0878897,0.138982,-0.648974,0.0269489,-0.154632,0.325037,656.022,0
-8093,387,11,14,0.018169,0.0213493,-0.0100821,-8.97481,-62.2454,-144.912,694.171,0
-8093,388,6,211,-0.123766,0.179496,0.166768,0.0971146,-0.15591,0.0523762,648.011,0
-8093,388,7,-211,0.0349887,-0.219541,0.579959,0.0971146,-0.15591,0.0523762,648.011,0
-8093,388,8,2212,-0.0106495,-0.269312,-0.597029,0.0971146,-0.15591,0.0523762,648.011,0
-8093,388,9,-2212,0.133494,0.309357,-0.150979,0.0971146,-0.15591,0.0523762,648.011,0
-8093,388,10,-13,-0.00591717,0.0978084,0.00683909,26.1529,27.674,91.0833,659.601,0
-8093,388,11,14,-0.0177757,-0.0080362,0.015364,26.1529,27.674,91.0833,659.601,0
-8093,388,14,-14,-0.0258333,-0.00120033,-0.0274402,-35.2006,11.038,98.8744,2104.51,0
-8093,389,6,211,-0.0609491,0.148839,-0.408864,0.0420148,-0.156143,0.71182,656.021,0
-8093,389,7,-211,-0.0470584,-0.262695,-0.396919,0.0420148,-0.156143,0.71182,656.021,0
-8093,389,8,2212,0.0435376,-0.244903,0.388134,0.0420148,-0.156143,0.71182,656.021,0
-8093,389,9,-2212,0.0985375,0.358759,0.417998,0.0420148,-0.156143,0.71182,656.021,0
-8093,390,7,211,-0.0362904,-0.135033,0.030457,0.0363769,-0.154445,-0.685005,664.017,0
-8093,390,8,-211,0.468791,-0.0794291,0.293944,0.0363769,-0.154445,-0.685005,664.017,0
-8093,390,9,2212,-0.763822,0.0507807,-0.452507,0.0363769,-0.154445,-0.685005,664.017,0
-8093,390,10,-2212,0.365799,0.16344,0.128126,0.0363769,-0.154445,-0.685005,664.017,0
-8093,391,7,211,0.208026,0.208107,0.29189,0.0819923,-0.155551,-1.60306,655.993,0
-8093,391,8,-211,-0.0294052,-0.386077,0.42913,0.0819923,-0.155551,-1.60306,655.993,0
-8093,391,9,2212,0.100578,0.00157001,-0.43525,0.0819923,-0.155551,-1.60306,655.993,0
-8093,391,10,-2212,-0.245133,0.1764,-0.284299,0.0819923,-0.155551,-1.60306,655.993,0
